id,id_kel,ID_KEL.1,Nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,GID_2,GID_4,Demand,Wasted,Local_stock,Inflow,Outflow2,tanggal,bulan
13665,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2832,9,2763,44,16,24/08/2021,August
13666,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,24/09/2021,September
13667,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,11,2765,44,15,25/08/2021,August
13668,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,25/09/2021,September
13669,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,11,2766,44,14,26/08/2021,August
13670,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,26/09/2021,September
13671,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,11,2766,44,14,27/08/2021,August
13672,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,27/09/2021,September
13673,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,10,2767,44,14,28/08/2021,August
13674,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,28/09/2021,September
13675,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,9,2768,44,14,29/08/2021,August
13676,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2798,45,1,29/09/2021,September
13677,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,9,2768,44,14,30/08/2021,August
13678,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2846,2,2799,45,0,30/09/2021,September
13679,240,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,Sukabumi Utara,IDN.7.1_1,IDN.7.1.4.7_1,2835,6,2770,45,14,31/08/2021,August
13680,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,1,2277,44,7,01/09/2021,September
13681,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2262,7,2207,41,7,02/08/2021,August
13682,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,1,2281,44,4,02/09/2021,September
13683,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2263,7,2208,42,6,03/08/2021,August
13684,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,0,2282,44,4,03/09/2021,September
13685,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2269,5,2212,43,9,04/08/2021,August
13686,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,0,2282,44,4,04/09/2021,September
13687,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2277,4,2214,43,16,05/08/2021,August
13688,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,0,2282,44,4,05/09/2021,September
13689,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2279,4,2216,44,15,06/08/2021,August
13690,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,0,2283,44,3,06/09/2021,September
13691,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2282,4,2219,44,15,07/08/2021,August
13692,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2330,0,2285,44,1,07/09/2021,September
13693,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2287,8,2219,44,16,08/08/2021,August
13694,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2331,0,2285,44,2,08/09/2021,September
13695,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2292,8,2229,44,11,09/08/2021,August
13696,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2333,0,2285,44,4,09/09/2021,September
13697,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2292,8,2229,44,11,10/08/2021,August
13698,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2333,0,2285,44,4,10/09/2021,September
13699,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2295,9,2230,44,12,11/08/2021,August
13700,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2335,1,2285,44,5,11/09/2021,September
13701,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2304,9,2239,44,12,12/08/2021,August
13702,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2335,1,2285,44,5,12/09/2021,September
13703,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2307,9,2240,44,14,13/08/2021,August
13704,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2285,44,5,13/09/2021,September
13705,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2311,10,2243,44,14,14/08/2021,August
13706,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,14/09/2021,September
13707,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2313,11,2243,44,15,15/08/2021,August
13708,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,15/09/2021,September
13709,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2315,10,2244,44,17,16/08/2021,August
13710,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,16/09/2021,September
13711,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2315,8,2247,44,16,17/08/2021,August
13712,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,17/09/2021,September
13713,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2319,8,2249,44,18,18/08/2021,August
13714,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,18/09/2021,September
13715,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2319,8,2249,44,18,19/08/2021,August
13716,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2286,44,4,19/09/2021,September
13717,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2324,8,2251,44,21,20/08/2021,August
13718,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,3,2287,44,3,20/09/2021,September
13719,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2326,9,2259,44,14,21/08/2021,August
13720,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,2,2288,44,3,21/09/2021,September
13721,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2326,7,2263,44,12,22/08/2021,August
13722,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,1,2291,44,1,22/09/2021,September
13723,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2326,7,2264,44,11,23/08/2021,August
13724,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2337,1,2292,44,0,23/09/2021,September
13725,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2326,7,2265,44,10,24/08/2021,August
13726,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,1,2294,44,0,24/09/2021,September
13727,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2327,7,2265,44,11,25/08/2021,August
13728,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,1,2294,44,0,25/09/2021,September
13729,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,6,2268,44,11,26/08/2021,August
13730,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,0,2295,44,0,26/09/2021,September
13731,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,3,2271,44,11,27/08/2021,August
13732,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,0,2295,44,0,27/09/2021,September
13733,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,3,2272,44,10,28/08/2021,August
13734,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,0,2295,44,0,28/09/2021,September
13735,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,3,2272,44,10,29/08/2021,August
13736,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2339,0,2295,44,0,29/09/2021,September
13737,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,1,2275,44,9,30/08/2021,August
13738,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2340,1,2295,44,0,30/09/2021,September
13739,242,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,Sumur Batu,IDN.7.2_1,IDN.7.2.4.7_1,2329,1,2275,44,9,31/08/2021,August
13740,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,4,2117,25,5,01/09/2021,September
13741,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2103,20,2050,21,12,02/08/2021,August
13742,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,3,2120,25,3,02/09/2021,September
13743,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2106,13,2061,22,10,03/08/2021,August
13744,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2150,3,2119,25,3,03/09/2021,September
13745,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2115,16,2065,22,12,04/08/2021,August
13746,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,2,2121,25,3,04/09/2021,September
13747,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2117,16,2064,24,13,05/08/2021,August
13748,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2152,2,2122,25,3,05/09/2021,September
13749,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2122,16,2067,24,15,06/08/2021,August
13750,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,2,2123,25,1,06/09/2021,September
13751,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2124,11,2079,24,10,07/08/2021,August
13752,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2152,2,2124,25,1,07/09/2021,September
13753,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2125,9,2083,24,9,08/08/2021,August
13754,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2152,1,2125,25,1,08/09/2021,September
13755,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2126,9,2083,24,10,09/08/2021,August
13756,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2152,1,2125,25,1,09/09/2021,September
13757,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2127,3,2090,24,10,10/08/2021,August
13758,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2154,1,2126,25,2,10/09/2021,September
13759,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2129,4,2092,24,9,11/08/2021,August
13760,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2153,1,2125,25,2,11/09/2021,September
13761,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2130,3,2096,24,7,12/08/2021,August
13762,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2154,1,2125,26,2,12/09/2021,September
13763,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2132,1,2097,24,10,13/08/2021,August
13764,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2153,1,2124,26,2,13/09/2021,September
13765,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2133,2,2099,24,8,14/08/2021,August
13766,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2153,1,2124,26,2,14/09/2021,September
13767,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2135,3,2101,24,7,15/08/2021,August
13768,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2153,1,2124,26,2,15/09/2021,September
13769,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2135,3,2101,24,7,16/08/2021,August
13770,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,2,2125,26,2,16/09/2021,September
13771,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2136,4,2101,24,7,17/08/2021,August
13772,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2126,26,2,17/09/2021,September
13773,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2138,5,2103,24,6,18/08/2021,August
13774,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2126,26,2,18/09/2021,September
13775,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2138,5,2103,24,6,19/08/2021,August
13776,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2126,26,2,19/09/2021,September
13777,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2141,6,2104,24,7,20/08/2021,August
13778,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2126,26,2,20/09/2021,September
13779,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2145,7,2105,24,9,21/08/2021,August
13780,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2126,26,2,21/09/2021,September
13781,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2145,6,2109,24,6,22/08/2021,August
13782,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2128,26,0,22/09/2021,September
13783,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2145,7,2108,24,6,23/08/2021,August
13784,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2155,1,2128,26,0,23/09/2021,September
13785,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2147,8,2107,25,7,24/08/2021,August
13786,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2154,1,2127,26,0,24/09/2021,September
13787,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2149,7,2109,25,8,25/08/2021,August
13788,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2154,1,2127,26,0,25/09/2021,September
13789,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2148,7,2108,25,8,26/08/2021,August
13790,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2156,1,2128,26,1,26/09/2021,September
13791,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2150,7,2111,25,7,27/08/2021,August
13792,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2156,1,2128,26,1,27/09/2021,September
13793,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,7,2111,25,8,28/08/2021,August
13794,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2156,0,2129,26,1,28/09/2021,September
13795,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,6,2112,25,8,29/08/2021,August
13796,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2156,0,2128,26,2,29/09/2021,September
13797,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,6,2112,25,8,30/08/2021,August
13798,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2157,0,2129,26,2,30/09/2021,September
13799,243,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sungai Bambu,IDN.7.5_1,IDN.7.5.7.3_1,2151,5,2113,25,8,31/08/2021,August
13800,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5743,6,5604,109,24,01/09/2021,September
13801,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5554,45,5357,103,49,02/08/2021,August
13802,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5745,6,5606,109,24,02/09/2021,September
13803,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5558,41,5366,104,47,03/08/2021,August
13804,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5746,5,5609,109,23,03/09/2021,September
13805,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5580,38,5380,104,58,04/08/2021,August
13806,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5746,5,5610,109,22,04/09/2021,September
13807,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5599,43,5394,105,57,05/08/2021,August
13808,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5747,5,5612,109,21,05/09/2021,September
13809,244,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,Sunter Agung,IDN.7.5_1,IDN.7.5.7.4_1,5609,33,5425,105,46,06/08/2021,August
